stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
438,438,"East Ave at E 9th St",,42.1346855164,-80.060936,,,0,,0
439,439,"East Ave at E 7th St",,42.1366119385,-80.062218,,,0,,0
44,44,"2nd and State",,42.1333847046,-80.087883,,,0,,0
440,440,"Atkins St at East High School",,42.1374778748,-80.062096,,,0,,0
441,441,"East Ave at E 7th St",,42.1366462708,-80.062515,,,0,,0
442,442,"Atkins St at East Ave",,42.1374168396,-80.062691,,,0,,0
443,443,"Atkins St at Brandes St OB",,42.13879776,-80.058548,,,0,,0
444,444,"Atkins St at Brandes St IB",,42.1390075684,-80.05835,,,0,,0
445,445,"Atkins St at Payne Ave",,42.1400566101,-80.055153,,,0,,0
446,446,"Payne Ave at Atkins St",,42.1401138306,-80.05497,,,0,,0
447,447,"Payne Ave at Lynn St OB",,42.1395149231,-80.054749,,,0,,0
448,448,"Payne Ave at Lynn St IB",,42.1394538879,-80.054527,,,0,,0
449,449,"Payne Ave at E 7th St OB",,42.1388473511,-80.054298,,,0,,0
450,450,"Payne Ave at E 7th St IB",,42.1387901306,-80.054085,,,0,,0
451,451,"Payne Ave at 8th St OB",,42.1381263733,-80.053818,,,0,,0
452,452,"Payne Ave at E 8th St IB",,42.1380577087,-80.053612,,,0,,0
453,453,"Payne Ave at E 10th St",,42.1366157532,-80.052826,,,0,,0
454,454,"E 10th St at Payne Ave",,42.1366424561,-80.052635,,,0,,0
455,455,"E 10th St at Gilson Ave",,42.1373329163,-80.050758,,,0,,0
456,456,"E 10th St at Downing AveIB",,42.1400718689,-80.043243,,,0,,0
457,457,"E 10th St at Downing OB",,42.1398010254,-80.043526,,,0,,0
458,458,"E 10th St at Marne RdOB",,42.1417160034,-80.038414,,,0,,0
459,459,"E 10th St at Marne RdIB",,42.1418952942,-80.0383,,,0,,0
460,460,"E 10th St at Tacoma Rd",,42.1424407959,-80.036385,,,0,,0
461,461,"Tacoma Rd at E 10th St",,42.1424598694,-80.036194,,,0,,0
462,462,"Gladstone CT IB",,42.1413459778,-80.034607,,,0,,0
463,463,"Gladstone CT OB",,42.1412811279,-80.034554,,,0,,0
464,464,"E 18th St at June St OB",,42.1361198425,-80.031349,,,0,,0
465,465,"E 18th St at June St IB",,42.1359367371,-80.031448,,,0,,0
466,466,"E 18th St OB",,42.1352958679,-80.033592,,,0,,0
467,467,"E 18th St IB",,42.1352005005,-80.033501,,,0,,0
468,468,"E 18th St at Thompson St OB",,42.1343574524,-80.036102,,,0,,0
469,469,"E 18th St at Thompson St IB",,42.1341972351,-80.036148,,,0,,0
470,470,"Downing Ave OB",,42.1323165894,-80.038513,,,0,,0
471,471,"Downing Ave IB",,42.1323242188,-80.038353,,,0,,0
472,472,"Downing Ave at Buffalo OB",,42.1310691833,-80.037743,,,0,,0
473,473,"Downing Ave at Buffalo IB",,42.1309356689,-80.037476,,,0,,0
474,474,"Downing Ave at Prospect OB",,42.1301727295,-80.03717,,,0,,0
475,475,"Downing Ave at Prospect IB",,42.130115509,-80.036934,,,0,,0
476,476,"Fairmont at Camphausen",,42.1273078918,-80.041679,,,0,,0
477,477,"Fairmont at Camphausen",,42.1275444031,-80.041595,,,0,,0
478,478,"Broad St at Fairmont Prkwy",,42.1265716553,-80.043617,,,0,,0
479,479,"Broad St at Erie County Farms",,42.1261138916,-80.043587,,,0,,0
480,480,"Wal-Mart",,42.1224517822,-80.040588,,,0,,0
481,481,"Fairmont Prkwy at Pear St",,42.1286277771,-80.038628,,,0,,0
482,482,"Fairmont Prkwy at Pear St",,42.1283721924,-80.038727,,,0,,0
483,483,"Elm St at E 27th St",,42.1220664978,-80.04332,,,0,,0
484,484,"E 19th St at French St",,42.1188163757,-80.076599,,,0,,0
485,485,"E 18th St at Holland St",,42.1196975708,-80.074219,,,0,,0
486,486,"E 18th St at Parade St",,42.1215171814,-80.069588,,,0,,0
487,487,"E 18th St at Holland St",,42.1199645996,-80.074158,,,0,,0
488,488,"E 18th St at French St",,42.1190948486,-80.07653,,,0,,0
490,490,"E 18th St at Ash St OB",,42.1232414246,-80.064919,,,0,,0
491,491,"E 19th St at Ash St IB",,42.1226272583,-80.064201,,,0,,0
492,492,"E 19th St at Wayne St OB",,42.1241073608,-80.059822,,,0,,0
493,493,"E 19th St at Wayne St IB",,42.1242828369,-80.059715,,,0,,0
494,494,"E 19th St at Buffalo Rd",,42.1252784729,-80.057083,,,0,,0
495,495,"East Ave at E 21st St",,42.1242752075,-80.054253,,,0,,0
496,496,"East Ave at McKinley Ave",,42.1242179871,-80.054001,,,0,,0
497,497,"East Ave at E 23rd St OB",,42.1226539612,-80.053162,,,0,,0
498,498,"East Ave at E 23rd St IB",,42.1226005554,-80.05291,,,0,,0
499,499,"East Ave at E 25th St OB",,42.1210327148,-80.052094,,,0,,0
50,50,"State St at W 29th St",,42.109462738,-80.072166,,,0,,0
500,500,"East Ave at E 25th St IB",,42.1209640503,-80.051842,,,0,,0
501,501,"E 28th St at Pennsylvania Ave",,42.1191215515,-80.047951,,,0,,0
502,502,"East Ave at E 26th St",,42.1201591492,-80.051514,,,0,,0
503,503,"East Ave at E 26th St",,42.120059967,-80.051247,,,0,,0
504,504,"E 28th St at Pennsylvania Ave",,42.1193656921,-80.047905,,,0,,0
505,505,"E 28th St at Brandes St IB",,42.1202125549,-80.045578,,,0,,0
506,506,"E 28th St at Brandes St OB",,42.1199684143,-80.045647,,,0,,0
508,508,"Walmart",,42.122341156,-80.04068,,,0,,0
509,509,"Fairmont at Downing OB",,42.1291618347,-80.03653,,,0,,0
510,510,"Fairmont at Downing IB",,42.1293945312,-80.036438,,,0,,0
511,511,"Fairmont at McCain OB",,42.1310997009,-80.03112,,,0,,0
512,512,"Fairmont at McCain IB",,42.1313171387,-80.031075,,,0,,0
513,513,"Fairmont at McClelland Ave",,42.1332435608,-80.025169,,,0,,0
514,514,"McClelland Ave at Fairmont",,42.133266449,-80.024979,,,0,,0
515,515,"McClelland Ave at Glendale OB",,42.1317672729,-80.024139,,,0,,0
516,516,"McClelland Ave at Glendale IB",,42.1317062378,-80.023911,,,0,,0
517,517,"McClelland Ave at E 26th St",,42.1302070618,-80.023094,,,0,,0
518,518,"McClelland Ave at E 30th St",,42.1274147034,-80.021194,,,0,,0
519,519,"McClelland Ave at Seaway Windows",,42.126121521,-80.020332,,,0,,0
52,52,"State St at West 32nd St",,42.1069793701,-80.070496,,,0,,0
520,520,"McClelland Ave at E 38th St",,42.1208953857,-80.016808,,,0,,0
521,521,"McClelland Ave at Zimmerman Rd",,42.1165122986,-80.013855,,,0,,0
522,522,"E 43rd St opp Rice Ave",,42.1171951294,-80.010239,,,0,,0
525,525,"Bird at E 37th St",,42.1248703003,-80.010437,,,0,,0
526,526,"Bird at E 35th St",,42.1263504028,-80.011421,,,0,,0
527,527,"Bird at E 32nd St",,42.1283111572,-80.012733,,,0,,0
528,528,"Bird at E 29th St",,42.1304206848,-80.01416,,,0,,0
529,529,"Bird at E 27th St",,42.1319541931,-80.01519,,,0,,0
53,53,"State St at W 33rd St",,42.1063575745,-80.070099,,,0,,0
530,530,"E 26th St at Harrison St",,42.1313514709,-80.020622,,,0,,0
531,531,"E 18th St",,42.1203575134,-80.072433,,,0,,0
532,532,"W 26th St at Sassafras St OB",,42.1106491089,-80.077263,,,0,,0
533,533,"W 26th St at Sassafras IB",,42.1104507446,-80.0774,,,0,,0
534,534,"W 26th St at Chestnut OB",,42.1088943481,-80.082047,,,0,,0
536,536,"Cherry St at W 26th St",,42.107006073,-80.086739,,,0,,0
537,537,"Cherry St at W 29th OB",,42.1046638489,-80.085358,,,0,,0
538,538,"Cherry St at W 29th IB",,42.1046066284,-80.085129,,,0,,0
539,539,"Cherry St at W 32nd St",,42.1022377014,-80.083748,,,0,,0
540,540,"Cherry St at Central High School",,42.1024971008,-80.083755,,,0,,0
542,542,"Cherry St at W 38th OB",,42.0972747803,-80.080467,,,0,,0
543,543,"Cherry St at W 38th IB",,42.0971107483,-80.080139,,,0,,0
544,544,"Cherry St at W 39th OB",,42.0956001282,-80.079353,,,0,,0
545,545,"Cherry - 39th St IB",,42.0956459045,-80.079208,,,0,,0
546,546,"Cherry St at Glenwood",,42.0922622681,-80.076935,,,0,,0
547,547,"Cherry St at W Gore",,42.0876121521,-80.073845,,,0,,0
548,548,"Cherry St at W 41st St",,42.093334198,-80.077827,,,0,,0
549,549,"Cherry St at James St",,42.0900611877,-80.075661,,,0,,0
55,55,"State St at W 35th St",,42.1050453186,-80.069221,,,0,,0
550,550,"Cherry St at Arlington Rd",,42.0890159607,-80.074753,,,0,,0
551,551,"Cherry St at W Gore OB",,42.0873832703,-80.073914,,,0,,0
552,552,"Cherry St at Edgevale",,42.0857315063,-80.072487,,,0,,0
553,553,"Cherry St at Glenridge Rd",,42.085105896,-80.07193,,,0,,0
554,554,"Cherry St at W 54th St",,42.0831298828,-80.070847,,,0,,0
555,555,"Cherry St at Glenwood Park Ave",,42.0829353333,-80.070572,,,0,,0
556,556,"Cherry St at Ruth Ave",,42.0788345337,-80.06813,,,0,,0
557,557,"Cherry St at W 57th St",,42.0781135559,-80.06749,,,0,,0
558,558,"Cherry St at Young Rd",,42.0764503479,-80.066612,,,0,,0
559,559,"Cherry St at Young Rd",,42.0763168335,-80.06633,,,0,,0
560,560,"Cherry St at S Hill Rd",,42.0703620911,-80.062698,,,0,,0
561,561,"S Hill Rd at Cherry St Extension",,42.0701370239,-80.062576,,,0,,0
562,562,"S Hill Rd at Veit",,42.068813324,-80.06636,,,0,,0
564,564,"W 26th St at Peach St",,42.1113128662,-80.075439,,,0,,0
566,566,"Kuntz Rd at Washington Ave",,42.0665435791,-80.081802,,,0,,0
567,567,"S Hill Rd at Kuntz Rd",,42.0658340454,-80.075272,,,0,,0
568,568,"Kuntz Rd at Bryant St",,42.0669746399,-80.085045,,,0,,0
569,569,"Kuntz Rd at Crowell St",,42.0674552917,-80.088875,,,0,,0
57,57,"State St at W 37th St",,42.1035003662,-80.068199,,,0,,0
570,570,"Kuntz Rd at Glade",,42.0675697327,-80.090881,,,0,,0
571,571,"Kuntz Rd at Granada",,42.0674362183,-80.089745,,,0,,0
572,572,"Kuntz Rd at Pinecrest",,42.0671043396,-80.087067,,,0,,0
573,573,"Kuntz Rd at Washington Ave",,42.0664596558,-80.081917,,,0,,0
574,574,"Kuntz Rd at S Hill Rd",,42.0657348633,-80.075218,,,0,,0
575,575,"S Hill Rd at Ponderosa",,42.0667419434,-80.072174,,,0,,0
576,576,"Cherry St at Peach St",,42.0982284546,-80.080902,,,0,,0
577,577,"Peach St at Northwest Savings Bank",,42.1108512878,-80.075218,,,0,,0
578,578,"Peach St at W 26th St",,42.1113128662,-80.074799,,,0,,0
579,579,"Peach St at W 29th St",,42.1080474854,-80.076149,,,0,,0
58,58,"State St at W Metcalf St",,42.1028327942,-80.067757,,,0,,0
580,580,"Peach St at Moorhead St",,42.1079216003,-80.075974,,,0,,0
581,581,"Peach St at Myrtle OB",,42.1059799194,-80.077049,,,0,,0
582,582,"Peach St at Norman Way",,42.1048431396,-80.077423,,,0,,0
583,583,"Peach St at W 34th St",,42.100944519,-80.079781,,,0,,0
584,584,"Peach St at Richley St",,42.1006584167,-80.079628,,,0,,0
585,585,"Peach St at Cherry St OB",,42.0985488892,-80.081055,,,0,,0
586,586,"Peach St at Walgreens (Bus Shelter)",,42.096988678,-80.081558,,,0,,0
587,587,"Peach St at Liberty St OB",,42.0946464539,-80.083153,,,0,,0
588,588,"Peach St at Liberty St",,42.0940055847,-80.083191,,,0,,0
589,589,"Peach St at Meade Ave",,42.0919570923,-80.084602,,,0,,0
59,59,"VA Medical Center",,42.1022987366,-80.06356,,,0,,0
590,590,"Peach St at Hillcrest Ave",,42.0911941528,-80.084709,,,0,,0
591,591,"Peach St at W Gate",,42.090007782,-80.085342,,,0,,0
592,592,"Peach St at Miller Ave",,42.0876922607,-80.086884,,,0,,0
593,593,"Peach St at Miller Ave",,42.0874137878,-80.086754,,,0,,0
594,594,"Peach St at W Gore Rd",,42.0813407898,-80.090012,,,0,,0
595,595,"Peach St at Country Fair",,42.0807876587,-80.090614,,,0,,0
596,596,"Peach St at Bryant St (Bus Shelter)",,42.0782394409,-80.09169,,,0,,0
597,597,"Peach Sreet at Bryant St",,42.078125,-80.092064,,,0,,0
598,598,"Peach St at W 54th St",,42.0757064819,-80.093109,,,0,,0
599,599,"Peach St at Zimmerly Rd",,42.0758514404,-80.093323,,,0,,0
6,6,"EMTA - front yard",,42.1231002808,-80.076927,,,0,,0
60,60,"Old French Rd at E Arlington Rd",,42.096157074,-80.059502,,,0,,0
600,600,"Peach St at Millcreek Community Hospital",,42.0733947754,-80.093452,,,0,,0
601,601,"Peach St at W 56th St",,42.0726776123,-80.093605,,,0,,0
602,602,"Peach St at Superior Toyota",,42.0718421936,-80.093178,,,0,,0
603,603,"Peach St at Kuntz Rd",,42.06772995,-80.092651,,,0,,0
604,604,"Commons at Keystone",,42.0564117432,-80.086189,,,0,,0
605,605,"Rotunda at Keystone",,42.0567321777,-80.086731,,,0,,0
606,606,"7791 PEACH (STORMING CRAB)",,42.051253,-80.083054,,,0,,0
607,607,"Peach St at FedEx Office (Bus Shelter)",,42.0692672729,-80.092659,,,0,,0
608,608,"Robinson Rd Ext at Hessinger",,42.0416717529,-80.082291,,,0,,0
609,609,"Best Buy",,42.0569801331,-80.0914,,,0,,0
61,61,"Old French Rd at E Gore Rd",,42.0930595398,-80.057487,,,0,,0
610,610,"Target",,42.0564117432,-80.093735,,,0,,0
6105,6105,"14th St at State St",,42.1218490601,-80.080063,,,0,,0
611,611,"Target",,42.056060791,-80.095016,,,0,,0
612,612,"Peach St at Holiday Inn-Splash Lagoon",,42.0473823547,-80.078735,,,0,,0
613,613,"Gabes at SUMMITT PLAZA",,42.0506973267,-80.090508,,,0,,0
614,614,"DMV",,42.0523757935,-80.092751,,,0,,0
615,615,"Oliver Rd at Erie First Assembly of God",,42.0458030701,-80.084541,,,0,,0
616,616,"Robinson Rd at Lords",,42.0393753052,-80.085281,,,0,,0
617,617,"Peach St at Country Fair",,42.0476493835,-80.079536,,,0,,0
618,618,"Peach St at W 38th St",,42.0968551636,-80.08197,,,0,,0
619,619,"Peach St at Washington Ave",,42.0800628662,-80.090698,,,0,,0
62,62,"Old French Rd at W Gore Rd",,42.0932006836,-80.057877,,,0,,0
620,620,"Peach St at Chestnut St",,42.1035957336,-80.078392,,,0,,0
621,621,"FOOD COURT M. MALL",,42.0702552795,-80.097366,,,0,,0
622,622,"Commons",,42.0537490845,-80.084053,,,0,,0
623,623,"Douglas",,42.0546112061,-80.08551,,,0,,0
624,624,"Rotunda at Tinseltown USA",,42.0582695007,-80.088753,,,0,,0
625,625,"Peach St at Hill Rd",,42.110370636,-80.075119,,,0,,0
626,626,"Peach St at Goodrich St",,42.1092033386,-80.075752,,,0,,0
627,627,"Peach St at Orchard St",,42.1068725586,-80.076363,,,0,,0
628,628,"Peach St at Myrtle IB",,42.1059341431,-80.076843,,,0,,0
629,629,"Peach St at Metz St",,42.1039390564,-80.077896,,,0,,0
63,63,"Old French Rd at Arbuckle Rd",,42.0861206055,-80.053787,,,0,,0
630,630,"Peach St at Marsh St",,42.1019554138,-80.078949,,,0,,0
631,631,"Peach St at ShunpikeIB",,42.0992126465,-80.080414,,,0,,0
632,632,"Peach St at Shunpike OB",,42.0994148254,-80.080582,,,0,,0
633,633,"Peach St at Cherry St IB",,42.0980606079,-80.081032,,,0,,0
634,634,"Peach St at Averlon Ave",,42.0936203003,-80.083694,,,0,,0
635,635,"Peach St at Merline Ave",,42.0922393799,-80.084145,,,0,,0
636,636,"Peach St at Sheridan Ave",,42.0887870789,-80.086304,,,0,,0
637,637,"Peach St at W Grandview",,42.0864067078,-80.087296,,,0,,0
638,638,"Peach St at W Grandview",,42.0865135193,-80.087517,,,0,,0
639,639,"Peach St at W Gore Rd",,42.0815582275,-80.090195,,,0,,0
64,64,"Old French Rd at Arbuckle Rd",,42.0857391357,-80.053337,,,0,,0
640,640,"Peach St at Lehigh St",,42.0797996521,-80.091156,,,0,,0
641,641,"Peach St at Dudley St",,42.0764579773,-80.092987,,,0,,0
642,642,"Peach St at W 55th St",,42.0741729736,-80.093903,,,0,,0
643,643,"Robinson Rd at Shell Gas Station",,42.0436134338,-80.076981,,,0,,0
644,644,"Hershey Rd at Old Hershey Rd",,42.0578460693,-80.095276,,,0,,0
645,645,"Station Rd at Cooper Rd",,42.128364563,-79.988976,,,0,,0
646,646,"Station Rd at Cooper Rd",,42.1283226013,-79.988533,,,0,,0
648,648,"E 21st St",,42.1161499023,-80.075905,,,0,,0
649,649,"E 21st St at State St IB",,42.1161994934,-80.076157,,,0,,0
650,650,"E 21st St at Holland St",,42.1175384521,-80.07251,,,0,,0
651,651,"E 21st St at Holland St",,42.1173553467,-80.072685,,,0,,0
652,652,"E 21st St at German St OE",,42.1182479858,-80.070282,,,0,,0
653,653,"E 21st St at German St IB",,42.1184043884,-80.070152,,,0,,0
654,654,"21st St at Parade St OE",,42.1191329956,-80.067902,,,0,,0
655,655,"E 21st St at Parade St IE",,42.1193313599,-80.067657,,,0,,0
656,656,"E 21st St at Wallace St",,42.1200065613,-80.065483,,,0,,0
658,658,"E 21st St at Ash St",,42.1208305359,-80.063263,,,0,,0
660,660,"E 21st St at Reed St",,42.1216621399,-80.061005,,,0,,0
661,661,"E 21st St at Reed St",,42.1218147278,-80.060898,,,0,,0
662,662,"E 21st St at Wayne St",,42.1224975586,-80.058754,,,0,,0
663,663,"E 21st St at Wayne St",,42.1226463318,-80.058624,,,0,,0
664,664,"E 21st St at Perry",,42.1233024597,-80.056488,,,0,,0
666,666,"E 21st St at East Ave",,42.124206543,-80.05439,,,0,,0
667,667,"E 21st St at East Ave",,42.1241607666,-80.054169,,,0,,0
668,668,"Buffalo Rd OE",,42.1257591248,-80.051598,,,0,,0
669,669,"Buffalo Rd at Pennsylvania Ave",,42.1257019043,-80.052055,,,0,,0
67,67,"Perry Hwy at Hunter Willis Rd",,42.0789337158,-80.051117,,,0,,0
670,670,"Buffalo at Brandes OB",,42.1263923645,-80.049873,,,0,,0
671,671,"Buffalo at Brandes IB",,42.1265602112,-80.049713,,,0,,0
672,672,"Buffalo Rd at Broad St",,42.1281242371,-80.04512,,,0,,0
673,673,"Buffalo Rd opp CVS",,42.1283950806,-80.044701,,,0,,0
674,674,"Buffalo Rd at Camphausen Ave OE",,42.1289863586,-80.042732,,,0,,0
675,675,"Buffalo Rd at Camphausen Ave IE",,42.1291465759,-80.042641,,,0,,0
676,676,"Buffalo Rd at Downing Ave OE",,42.1308822632,-80.037689,,,0,,0
677,677,"Buffalo Rd at Downing Ave IE",,42.1309165955,-80.037956,,,0,,0
678,678,"Buffalo Rd at June St",,42.1340065002,-80.029617,,,0,,0
679,679,"Buffalo Rd at June St",,42.1337356567,-80.030006,,,0,,0
68,68,"Perry Hwy at Hunter Willis Rd",,42.0788955688,-80.050629,,,0,,0
680,680,"Buffalo Rd at McClelland Ave",,42.135307312,-80.026283,,,0,,0
681,681,"Buffalo Rd at McClelland OE",,42.1350822449,-80.026474,,,0,,0
682,682,"Buffalo at Wagner OE",,42.1369018555,-80.0224,,,0,,0
683,683,"Buffalo at Wagner IE",,42.1370925903,-80.022285,,,0,,0
684,684,"Buffalo Rd at Bird OE",,42.138168335,-80.0196,,,0,,0
685,685,"Buffalo Rd at Bird IE",,42.1383705139,-80.019478,,,0,,0
686,686,"Buffalo Rd at Union OE",,42.1386489868,-80.018524,,,0,,0
687,687,"Buffalo Rd at Union Ave IE",,42.1388244629,-80.018478,,,0,,0
688,688,"Buffalo Rd at Wesley Ave",,42.1400222778,-80.015907,,,0,,0
689,689,"Buffalo Rd at Center St",,42.1409645081,-80.01358,,,0,,0
69,69,"Perry Hwy at Harold Rd",,42.0756988525,-80.046295,,,0,,0
690,690,"Buffalo Rd at Center St",,42.1411209106,-80.01355,,,0,,0
691,691,"Buffalo Rd at Parker Ave",,42.1435241699,-80.008339,,,0,,0
692,692,"Buffalo Rd at Taco Bell",,42.1448326111,-80.005684,,,0,,0
693,693,"Buffalo Rd opp Taco Bell",,42.1451683044,-80.005501,,,0,,0
694,694,"Buffalo Rd at Nagle Rd",,42.1458892822,-80.003471,,,0,,0
695,695,"Buffalo Rd at K Mart Plaza",,42.1465072632,-80.002113,,,0,,0
696,696,"Buffalo Rd at Cook Ave",,42.1475486755,-80,,,0,,0
697,697,"Buffalo Rd at DG-Value Home Center",,42.1493339539,-79.996407,,,0,,0
698,698,"Saltsman Rd at Country Fair",,42.1500015259,-79.993912,,,0,,0
699,699,"Saltsman Rd at Greenbriar",,42.147354126,-79.990982,,,0,,0
70,70,"Perry Hwy at W Bloomfield",,42.0728263855,-80.043121,,,0,,0
700,700,"Saltsman Rd at David Rd",,42.1412086487,-79.988976,,,0,,0
701,701,"Saltsman Rd at Adelaide",,42.1399116516,-79.98925,,,0,,0
702,702,"Saltsman Rd at Ridge",,42.1387939453,-79.989479,,,0,,0
703,703,"Saltsman Rd at Leprechaun Lane",,42.1376686096,-79.9897,,,0,,0
704,704,"Saltsman Rd at Shamrock Court",,42.1368522644,-79.989868,,,0,,0
705,705,"Saltsman Rd at Hereford Rd",,42.1348953247,-79.990074,,,0,,0
7055,7055,"EPI",,42.0220375061,-80.357704,,,0,,0
706,706,"Saltsman Rd at Cumberland Rd",,42.1341133118,-79.990112,,,0,,0
707,707,"Saltsman Rd at Amidon Ave",,42.1317825317,-79.991676,,,0,,0
708,708,"Saltsman Rd at Station Rd",,42.1303062439,-79.992912,,,0,,0
709,709,"Station Rd at Greenlawn Ave",,42.1310043335,-79.994514,,,0,,0
71,71,"Perry Hwy at W Bloomfield",,42.0727119446,-80.042671,,,0,,0
710,710,"Station Rd at Athens St",,42.1319351196,-79.996574,,,0,,0
711,711,"Nagle Rd at Cumberland Rd",,42.1341247559,-80.002068,,,0,,0
713,713,"Bus Shelter at Nagle Rd",,42.1451759338,-80.002663,,,0,,0
714,714,"Nagle Rd at Crestwood",,42.1366043091,-80.002037,,,0,,0
715,715,"Buffao Rd at Eastway Lanes",,42.144405365,-80.007057,,,0,,0
717,717,"Greengarden at W 40th St",,42.0876312256,-80.100815,,,0,,0
719,719,"Greengarden at W 42nd St",,42.0862960815,-80.098869,,,0,,0
72,72,"Presque Isle Downs at Casino",,42.0690765381,-80.031502,,,0,,0
720,720,"Greengarden at W 44th St",,42.0850372314,-80.096863,,,0,,0
722,722,"Greengarden at W Grandview",,42.0834503174,-80.095856,,,0,,0
723,723,"W Grandview opp Conway St",,42.0825843811,-80.098076,,,0,,0
724,724,"W Grandview at Allegheny Rd",,42.0814437866,-80.101074,,,0,,0
725,725,"W Grandview at Ellsworth Ave",,42.0806655884,-80.103188,,,0,,0
726,726,"W Grandview opp Springview",,42.080116272,-80.104637,,,0,,0
727,727,"W Grandview at Schaper Ave",,42.0782394409,-80.109749,,,0,,0
728,728,"W Grandview at Pacific Ave",,42.0757865906,-80.116425,,,0,,0
729,729,"Zuck Rd at W Grandview",,42.0731735229,-80.12175,,,0,,0
730,730,"W Grandview at Pacific Ave",,42.0755348206,-80.116631,,,0,,0
731,731,"W Grandview Ave at Pittsburgh Ave",,42.0768814087,-80.112923,,,0,,0
732,732,"W Grandview at Wynburne Ave",,42.0781974792,-80.109428,,,0,,0
733,733,"W Grandview at Dixson",,42.0789413452,-80.107368,,,0,,0
734,734,"W Grandview at Springview",,42.0798950195,-80.104782,,,0,,0
735,735,"W Grandview at West St",,42.0807762146,-80.102455,,,0,,0
736,736,"W Grandview at Conway St",,42.0824241638,-80.098083,,,0,,0
738,738,"Greengarden at W 44th St",,42.084980011,-80.096664,,,0,,0
74,74,"State St at E 37th St",,42.1034927368,-80.067757,,,0,,0
740,740,"Greengarden at W 42nd St",,42.0863113403,-80.098564,,,0,,0
742,742,"Greengarden at W 40th St",,42.0875740051,-80.100594,,,0,,0
744,744,"Greengarden at W 38th St",,42.0891418457,-80.101578,,,0,,0
745,745,"Marquette (Bus Shelter)",,42.1249771118,-80.084389,,,0,,0
746,746,"W 10th St at Knights Inn",,42.123916626,-80.086761,,,0,,0
747,747,"W 10th St at Sassafras St",,42.1242713928,-80.086327,,,0,,0
748,748,"W 10th St at Myrtle St",,42.1234016418,-80.088684,,,0,,0
749,749,"W 10th St at Myrtle St",,42.1231384277,-80.08886,,,0,,0
750,750,"W 10th St at Chestnut St",,42.1225280762,-80.091118,,,0,,0
751,751,"W 10th St at Chestnut St",,42.122253418,-80.091179,,,0,,0
752,752,"W 10th St at Walnut St",,42.1216659546,-80.093498,,,0,,0
753,753,"W 10th St opp Walnut St",,42.1214675903,-80.093361,,,0,,0
754,754,"W 10th St at Cherry St",,42.1207733154,-80.095825,,,0,,0
755,755,"W 10th St at Cherry St",,42.1205062866,-80.095978,,,0,,0
756,756,"W 10th St opp Poplar St",,42.1196861267,-80.098122,,,0,,0
757,757,"W 10th St at Poplar St",,42.1198730469,-80.098259,,,0,,0
758,758,"Liberty St at W 10th St",,42.118309021,-80.099159,,,0,,0
759,759,"Liberty St at W 11th St",,42.1181755066,-80.09877,,,0,,0
76,76,"State St at E 35th St",,42.1050376892,-80.068779,,,0,,0
760,760,"Liberty St at W 12th St",,42.1173477173,-80.098511,,,0,,0
761,761,"Liberty St at W 12th St",,42.1171073914,-80.098106,,,0,,0
762,762,"Liberty St at W 14th St",,42.1151580811,-80.097023,,,0,,0
763,763,"Liberty St at W 14th St",,42.1151313782,-80.096748,,,0,,0
764,764,"Liberty St at W 16th St",,42.1138877869,-80.096207,,,0,,0
765,765,"Liberty St at W 16th St",,42.1138381958,-80.095886,,,0,,0
766,766,"Liberty St at W 18th St",,42.112285614,-80.095139,,,0,,0
767,767,"Liberty St at W 18th St",,42.1121826172,-80.094803,,,0,,0
769,769,"Liberty St at W 19th St",,42.1113815308,-80.094246,,,0,,0
770,770,"Liberty St at W 22nd St",,42.1090202332,-80.092964,,,0,,0
771,771,"Liberty St at W 22nd St",,42.1089782715,-80.092644,,,0,,0
772,772,"Liberty St at W 24th St",,42.107383728,-80.091873,,,0,,0
773,773,"Liberty St opp W 24th St",,42.1073722839,-80.091606,,,0,,0
774,774,"Liberty St at Scared Heart",,42.1062545776,-80.091103,,,0,,0
775,775,"Liberty St at W 26th St",,42.1056175232,-80.090454,,,0,,0
776,776,"Liberty St at W 27th St",,42.1048622131,-80.090149,,,0,,0
777,777,"Liberty St at W 29th St",,42.1032714844,-80.089111,,,0,,0
778,778,"Liberty St at W 29th St",,42.1031761169,-80.088867,,,0,,0
779,779,"Liberty St at W 32nd St",,42.1007347107,-80.087257,,,0,,0
78,78,"State St at E 32nd St",,42.1069488525,-80.070053,,,0,,0
780,780,"Liberty St at W 32nd St",,42.1008453369,-80.087524,,,0,,0
781,781,"Liberty St at W 34th St",,42.0992126465,-80.086487,,,0,,0
782,782,"Liberty St at W 34th St",,42.0991477966,-80.08622,,,0,,0
783,783,"Liberty St opp W 36th St",,42.0975151062,-80.085365,,,0,,0
784,784,"Liberty St at W 36th St",,42.0973701477,-80.085045,,,0,,0
785,785,"Liberty St at W 38th St",,42.0958366394,-80.084282,,,0,,0
786,786,"W 38th St at Plum St",,42.0952262878,-80.085365,,,0,,0
787,787,"W 38th St at Plum St",,42.0953903198,-80.085335,,,0,,0
788,788,"W 38th St at Cascade St",,42.0945091248,-80.087723,,,0,,0
789,789,"W 38th St at Cascade St",,42.094329834,-80.087784,,,0,,0
790,790,"W 38th St at Raspberry St",,42.0936431885,-80.090096,,,0,,0
791,791,"W 38th St at Raspberry St",,42.0934333801,-80.090179,,,0,,0
