route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
21,39,t7E4-b2C6-sl27,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,710,9307_shp,0,0
21,39,t7FC-b2C7-sl27,"9TH & PEACH - G. EAGLE HARBORCREEK",0,711,9304_shp,0,0
21,39,t844-b2C7-sl27,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,711,9307_shp,0,0
21,39,t89B-b2C6-sl27,"9TH & PEACH - G. EAGLE HARBORCREEK",0,710,9304_shp,0,0
21,39,t8BB-b2C6-sl27,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,710,9307_shp,0,0
21,39,t8C7-b2C7-sl27,"9TH & PEACH - G. EAGLE HARBORCREEK",0,711,9304_shp,0,0
21,39,t90F-b2C7-sl27,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,711,9307_shp,0,0
21,43,t226-b263-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9299_shp,0,0
21,43,t25F-b263-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9302_shp,0,0
21,43,t262-b264-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,43,t27D-b264-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,43,t292-b262-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,43,t2D3-b262-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,43,t2DF-b263-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,43,t320-b263-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,43,t334-b264-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,43,t34B-b264-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,43,t38D-b262-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,43,t3A2-b262-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,43,t3B2-b263-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,43,t3F3-b263-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,43,t405-b264-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,43,t41E-b264-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,43,t45C-b262-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,43,t475-b262-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,43,t485-b263-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,43,t4C6-b263-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,43,t4D8-b264-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,43,t519-b264-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,43,t52C-b262-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,43,t545-b262-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,43,t57D-b263-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,43,t596-b263-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,43,t5A8-b264-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,43,t5E9-b264-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,43,t5FC-b262-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,43,t615-b262-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,43,t64D-b263-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,43,t666-b263-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,43,t678-b264-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,43,t6B9-b264-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,43,t6CC-b262-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,43,t70D-b262-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,43,t71D-b263-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,43,t736-b263-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,43,t770-b264-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,43,t789-b264-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,43,t7E1-b263-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,43,t7FA-b263-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,43,t834-b264-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,43,t84D-b264-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,43,t8A5-b263-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,43,t8BE-b263-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,43,t8CB-b264-sl2B,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,43,t90C-b264-sl2B,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,45,t226-b263-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9299_shp,0,0
21,45,t25F-b263-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9302_shp,0,0
21,45,t262-b264-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,45,t27D-b264-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,45,t292-b262-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,45,t2D3-b262-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,45,t2DF-b263-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,45,t320-b263-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,45,t334-b264-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,45,t34B-b264-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,45,t38D-b262-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,45,t3A2-b262-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,45,t3B2-b263-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,45,t3F3-b263-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,45,t405-b264-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,45,t41E-b264-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,45,t45C-b262-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,45,t475-b262-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,45,t485-b263-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,45,t4C6-b263-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,45,t4D8-b264-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,45,t519-b264-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,45,t52C-b262-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,45,t545-b262-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,45,t57D-b263-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,45,t596-b263-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,45,t5A8-b264-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,45,t5E9-b264-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,45,t5FC-b262-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,45,t615-b262-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,45,t64D-b263-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,45,t666-b263-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,45,t678-b264-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,45,t6B9-b264-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,45,t6CC-b262-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,610,9297_shp,0,0
21,45,t70D-b262-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,610,9306_shp,0,0
21,45,t71D-b263-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,45,t736-b263-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,45,t770-b264-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,45,t789-b264-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,45,t7E1-b263-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,45,t7FA-b263-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,45,t834-b264-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,45,t84D-b264-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
21,45,t8A5-b263-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,611,9297_shp,0,0
21,45,t8BE-b263-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,611,9306_shp,0,0
21,45,t8CB-b264-sl2D,"9TH & PEACH - G. EAGLE HARBORCREEK",0,612,9297_shp,0,0
21,45,t90C-b264-sl2D,"G.EAGLE HARBORCREEK - 7TH & FRENCH",1,612,9306_shp,0,0
22,39,t2BC-b2DC-sl27,"D.TOWN - WALMART ELM STREET",0,732,9386_shp,0,0
22,39,t2DF-b2DC-sl27,"TACOMA - D.TOWN",1,732,9399_shp,0,0
22,39,t325-b2DD-sl27,"D.TOWN - WALMART ELM STREET",0,733,9386_shp,0,0
22,39,t34A-b2DD-sl27,"TACOMA - D.TOWN",1,733,9399_shp,0,0
22,39,t38E-b2DC-sl27,"D.TOWN - WALMART ELM STREET",0,732,9386_shp,0,0
22,39,t3B3-b2DC-sl27,"TACOMA - D.TOWN",1,732,9399_shp,0,0
22,39,t3F7-b2DD-sl27,"D.TOWN - WALMART ELM STREET",0,733,9386_shp,0,0
22,39,t41C-b2DD-sl27,"TACOMA - D.TOWN",1,733,9399_shp,0,0
22,39,t460-b2DC-sl27,"D.TOWN - WALMART ELM STREET",0,732,9386_shp,0,0
22,39,t485-b2DC-sl27,"TACOMA - D.TOWN",1,732,9399_shp,0,0
22,39,t4C9-b2DD-sl27,"D.TOWN - WALMART ELM STREET",0,733,9386_shp,0,0
22,39,t516-b2DD-sl27,"TACOMA - D.TOWN",1,733,9399_shp,0,0
22,39,t532-b2DC-sl27,"D.TOWN - WALMART ELM STREET",0,732,9386_shp,0,0
22,39,t57F-b2DC-sl27,"TACOMA - D.TOWN",1,732,9399_shp,0,0
22,39,t59B-b2DD-sl27,"D.TOWN - WALMART ELM STREET",0,733,9386_shp,0,0
22,39,t5E8-b2DD-sl27,"TACOMA - D.TOWN",1,733,9399_shp,0,0
22,39,t604-b2DC-sl27,"D.TOWN - WALMART ELM STREET",0,732,9386_shp,0,0
22,39,t651-b2DC-sl27,"TACOMA - D.TOWN",1,732,9399_shp,0,0
22,39,t66D-b2DD-sl27,"D.TOWN - WALMART ELM STREET",0,733,9386_shp,0,0
22,39,t6BA-b2DD-sl27,"TACOMA - D.TOWN",1,733,9399_shp,0,0
22,43,t1BD-b278-sl2B,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,43,t20A-b278-sl2B,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,43,t212-b279-sl2B,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,43,t258-b27A-sl2B,"D.TOWN - WALMART ELM STREET",0,634,9381_shp,0,0
22,43,t267-b279-sl2B,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,43,t27F-b27A-sl2B,"TACOMA - D.TOWN",1,634,9409_shp,0,0
22,43,t280-b278-sl2B,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,43,t2D0-b27B-sl2B,"D.TOWN - WALMART ELM STREET",0,635,9381_shp,0,0
22,43,t2D5-b278-sl2B,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,43,t325-b27B-sl2B,"TACOMA - D.TOWN",1,635,9409_shp,0,0
22,43,t334-b279-sl2B,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,43,t348-b27A-sl2B,"D.TOWN - WALMART ELM STREET",0,634,9381_shp,0,0
22,43,t389-b279-sl2B,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,43,t3A2-b27A-sl2B,"TACOMA - D.TOWN",1,634,9409_shp,0,0
22,43,t3AC-b278-sl2B,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,43,t3F7-b27B-sl2B,"D.TOWN - WALMART ELM STREET",0,635,9381_shp,0,0
22,43,t401-b278-sl2B,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,43,t44C-b27B-sl2B,"TACOMA - D.TOWN",1,635,9409_shp,0,0
22,43,t45B-b279-sl2B,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,43,t46A-b27A-sl2B,"D.TOWN - WALMART ELM STREET",0,634,9381_shp,0,0
22,43,t4B0-b279-sl2B,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,43,t4BF-b27A-sl2B,"TACOMA - D.TOWN",1,634,9409_shp,0,0
22,43,t4CE-b278-sl2B,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,43,t519-b27B-sl2B,"D.TOWN - WALMART ELM STREET",0,635,9381_shp,0,0
22,43,t523-b278-sl2B,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,43,t54B-b27B-sl2B,"TACOMA - D.TOWN",1,635,9409_shp,0,0
22,43,t57D-b279-sl2B,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,43,t58C-b27A-sl2B,"D.TOWN - WALMART ELM STREET",0,634,9381_shp,0,0
22,43,t5AA-b279-sl2B,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,43,t5E6-b27A-sl2B,"TACOMA - D.TOWN",1,634,9409_shp,0,0
22,43,t5F0-b278-sl2B,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,43,t645-b278-sl2B,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,43,t645-b27B-sl2B,"D.TOWN - WALMART ELM STREET",0,635,9381_shp,0,0
22,43,t672-b27B-sl2B,"TACOMA - D.TOWN",1,635,9409_shp,0,0
22,43,t677-b279-sl2B,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,43,t6B8-b27A-sl2B,"D.TOWN - WALMART ELM STREET",0,634,9381_shp,0,0
22,43,t6CC-b279-sl2B,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,43,t70D-b27A-sl2B,"TACOMA - D.TOWN",1,634,9409_shp,0,0
22,43,t712-b278-sl2B,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,43,t73F-b27B-sl2B,"D.TOWN - WALMART ELM STREET",0,635,9381_shp,0,0
22,43,t76C-b278-sl2B,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,43,t78F-b27B-sl2B,"TACOMA - D.TOWN",1,635,9409_shp,0,0
22,43,t799-b279-sl2B,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,43,t7E6-b279-sl2B,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,45,t1BD-b278-sl2D,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,45,t20A-b278-sl2D,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,45,t212-b279-sl2D,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,45,t258-b27A-sl2D,"D.TOWN - WALMART ELM STREET",0,634,9381_shp,0,0
22,45,t267-b279-sl2D,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,45,t27F-b27A-sl2D,"TACOMA - D.TOWN",1,634,9409_shp,0,0
22,45,t280-b278-sl2D,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,45,t2D0-b27B-sl2D,"D.TOWN - WALMART ELM STREET",0,635,9381_shp,0,0
22,45,t2D5-b278-sl2D,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,45,t325-b27B-sl2D,"TACOMA - D.TOWN",1,635,9409_shp,0,0
22,45,t334-b279-sl2D,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,45,t348-b27A-sl2D,"D.TOWN - WALMART ELM STREET",0,634,9381_shp,0,0
22,45,t389-b279-sl2D,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,45,t3A2-b27A-sl2D,"TACOMA - D.TOWN",1,634,9409_shp,0,0
22,45,t3AC-b278-sl2D,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,45,t3F7-b27B-sl2D,"D.TOWN - WALMART ELM STREET",0,635,9381_shp,0,0
22,45,t401-b278-sl2D,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,45,t44C-b27B-sl2D,"TACOMA - D.TOWN",1,635,9409_shp,0,0
22,45,t45B-b279-sl2D,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,45,t46A-b27A-sl2D,"D.TOWN - WALMART ELM STREET",0,634,9381_shp,0,0
22,45,t4B0-b279-sl2D,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,45,t4BF-b27A-sl2D,"TACOMA - D.TOWN",1,634,9409_shp,0,0
22,45,t4CE-b278-sl2D,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,45,t519-b27B-sl2D,"D.TOWN - WALMART ELM STREET",0,635,9381_shp,0,0
22,45,t523-b278-sl2D,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,45,t54B-b27B-sl2D,"TACOMA - D.TOWN",1,635,9409_shp,0,0
22,45,t57D-b279-sl2D,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,45,t58C-b27A-sl2D,"D.TOWN - WALMART ELM STREET",0,634,9381_shp,0,0
22,45,t5AA-b279-sl2D,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,45,t5E6-b27A-sl2D,"TACOMA - D.TOWN",1,634,9409_shp,0,0
22,45,t5F0-b278-sl2D,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,45,t645-b278-sl2D,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,45,t645-b27B-sl2D,"D.TOWN - WALMART ELM STREET",0,635,9381_shp,0,0
22,45,t672-b27B-sl2D,"TACOMA - D.TOWN",1,635,9409_shp,0,0
22,45,t677-b279-sl2D,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,45,t6B8-b27A-sl2D,"D.TOWN - WALMART ELM STREET",0,634,9381_shp,0,0
22,45,t6CC-b279-sl2D,"TACOMA - D.TOWN",1,633,9409_shp,0,0
22,45,t70D-b27A-sl2D,"TACOMA - D.TOWN",1,634,9409_shp,0,0
22,45,t712-b278-sl2D,"D.TOWN - WALMART ELM STREET",0,632,9381_shp,0,0
22,45,t73F-b27B-sl2D,"D.TOWN - WALMART ELM STREET",0,635,9381_shp,0,0
22,45,t76C-b278-sl2D,"TACOMA - D.TOWN",1,632,9409_shp,0,0
22,45,t78F-b27B-sl2D,"TACOMA - D.TOWN",1,635,9409_shp,0,0
22,45,t799-b279-sl2D,"D.TOWN - WALMART ELM STREET",0,633,9381_shp,0,0
22,45,t7E6-b279-sl2D,"TACOMA - D.TOWN",1,633,9409_shp,0,0
229,43,t221-bE5-sl2B,"FAIRVIEW - GIRARD - LAKE CITY",0,229,9418_shp,0,0
229,43,t2DF-bE5-sl2B,"FAIRVIEW - GIRARD - LAKE CITY",1,229,9413_shp,0,0
229,43,t578-b8B5-sl2B,"FAIRVIEW - GIRARD - LAKE CITY",0,2229,9418_shp,0,0
229,43,t5FA-b8B5-sl2B,"FAIRVIEW - GIRARD - LAKE CITY",1,2229,9413_shp,0,0
229,45,t221-bE5-sl2D,"FAIRVIEW - GIRARD - LAKE CITY",0,229,9418_shp,0,0
229,45,t2DF-bE5-sl2D,"FAIRVIEW - GIRARD - LAKE CITY",1,229,9413_shp,0,0
229,45,t578-b8B5-sl2D,"FAIRVIEW - GIRARD - LAKE CITY",0,2229,9418_shp,0,0
229,45,t5FA-b8B5-sl2D,"FAIRVIEW - GIRARD - LAKE CITY",1,2229,9413_shp,0,0
23,43,t21C-b274-sl2B,"BELLE VALLEY-GATEWAY-CIDERMILL",0,628,9376_shp,0,0
23,43,t270-b274-sl2B,"BELLE VALLEY - D. TOWN",1,628,9391_shp,0,0
23,43,t2C6-b274-sl2B,"BELLE VALLEY-GATEWAY-CIDERMILL",0,628,9378_shp,0,0
23,43,t324-b274-sl2B,"BELLE VALLEY - D. TOWN",1,628,9391_shp,0,0
23,43,t348-b274-sl2B,"BELLE VALLEY-GATEWAY-CIDERMILL",0,628,9378_shp,0,0
23,43,t3A7-b274-sl2B,"BELLE VALLEY - D. TOWN",1,628,9391_shp,0,0
23,43,t3F2-b274-sl2B,"BELLE VALLEY-GATEWAY-CIDERMILL",0,628,9378_shp,0,0
23,43,t451-b274-sl2B,"BELLE VALLEY - D. TOWN",1,628,9391_shp,0,0
23,43,t53C-b275-sl2B,"BELLE VALLEY-GATEWAY-CIDERMILL",0,629,9378_shp,0,0
23,43,t59B-b275-sl2B,"BELLE VALLEY - D. TOWN",1,629,9391_shp,0,0
23,43,t5E6-b275-sl2B,"BELLE VALLEY-GATEWAY-CIDERMILL",0,629,9378_shp,0,0
23,43,t645-b275-sl2B,"BELLE VALLEY - D. TOWN",1,629,9391_shp,0,0
23,43,t668-b275-sl2B,"BELLE VALLEY-GATEWAY-CIDERMILL",0,629,9378_shp,0,0
23,43,t6C7-b275-sl2B,"BELLE VALLEY - D. TOWN",1,629,9391_shp,0,0
23,45,t21C-b274-sl2D,"BELLE VALLEY-GATEWAY-CIDERMILL",0,628,9376_shp,0,0
23,45,t270-b274-sl2D,"BELLE VALLEY - D. TOWN",1,628,9391_shp,0,0
23,45,t2C6-b274-sl2D,"BELLE VALLEY-GATEWAY-CIDERMILL",0,628,9378_shp,0,0
23,45,t324-b274-sl2D,"BELLE VALLEY - D. TOWN",1,628,9391_shp,0,0
23,45,t348-b274-sl2D,"BELLE VALLEY-GATEWAY-CIDERMILL",0,628,9378_shp,0,0
23,45,t3A7-b274-sl2D,"BELLE VALLEY - D. TOWN",1,628,9391_shp,0,0
23,45,t3F2-b274-sl2D,"BELLE VALLEY-GATEWAY-CIDERMILL",0,628,9378_shp,0,0
23,45,t451-b274-sl2D,"BELLE VALLEY - D. TOWN",1,628,9391_shp,0,0
23,45,t53C-b275-sl2D,"BELLE VALLEY-GATEWAY-CIDERMILL",0,629,9378_shp,0,0
23,45,t59B-b275-sl2D,"BELLE VALLEY - D. TOWN",1,629,9391_shp,0,0
23,45,t5E6-b275-sl2D,"BELLE VALLEY-GATEWAY-CIDERMILL",0,629,9378_shp,0,0
23,45,t645-b275-sl2D,"BELLE VALLEY - D. TOWN",1,629,9391_shp,0,0
23,45,t668-b275-sl2D,"BELLE VALLEY-GATEWAY-CIDERMILL",0,629,9378_shp,0,0
23,45,t6C7-b275-sl2D,"BELLE VALLEY - D. TOWN",1,629,9391_shp,0,0
24,43,t2D0-b260-sl2B,"D. TOWN - 41ST & RICE",0,608,9396_shp,0,0
24,43,t2F0-b260-sl2B,"MCCLELLAND - D. TOWN",1,608,9226_shp,0,0
24,43,t33E-b260-sl2B,"D. TOWN - 41ST & RICE",0,608,9396_shp,0,0
24,43,t386-b260-sl2B,"MCCLELLAND - D. TOWN",1,608,9226_shp,0,0
24,43,t4B0-b261-sl2B,"D. TOWN - 41ST & RICE",0,609,9396_shp,0,0
24,43,t4D0-b261-sl2B,"MCCLELLAND - D. TOWN",1,609,9226_shp,0,0
24,43,t51E-b261-sl2B,"D. TOWN - 41ST & RICE",0,609,9396_shp,0,0
24,43,t53E-b261-sl2B,"MCCLELLAND - D. TOWN",1,609,9226_shp,0,0
24,45,t2D0-b260-sl2D,"D. TOWN - 41ST & RICE",0,608,9396_shp,0,0
24,45,t2F0-b260-sl2D,"MCCLELLAND - D. TOWN",1,608,9226_shp,0,0
24,45,t33E-b260-sl2D,"D. TOWN - 41ST & RICE",0,608,9396_shp,0,0
24,45,t386-b260-sl2D,"MCCLELLAND - D. TOWN",1,608,9226_shp,0,0
24,45,t4B0-b261-sl2D,"D. TOWN - 41ST & RICE",0,609,9396_shp,0,0
24,45,t4D0-b261-sl2D,"MCCLELLAND - D. TOWN",1,609,9226_shp,0,0
24,45,t51E-b261-sl2D,"D. TOWN - 41ST & RICE",0,609,9396_shp,0,0
24,45,t53E-b261-sl2D,"MCCLELLAND - D. TOWN",1,609,9226_shp,0,0
25,39,t212-b2D2-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,722,9460_shp,0,0
25,39,t226-b2D2-sl27,"TO 7TH & FRENCH",1,722,9225_shp,0,0
25,39,t27B-b2D1-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,721,9460_shp,0,0
25,39,t293-b2D1-sl27,"TO 7TH & FRENCH",1,721,9225_shp,0,0
25,39,t2DF-b2D2-sl27,"WESLEYVILLE - BUFFALO - SALTSMAN",0,722,9460_shp,0,0
25,39,t322-b2D2-sl27,"TO 7TH & FRENCH",1,722,9225_shp,0,0
